"position.page","position.position","position.global_position","asin","price.discounted","price.current_price","price.currency","price.before_price","price.savings_amount","price.savings_percent","reviews.total_reviews","reviews.rating","url","score","sponsored","amazonChoice","bestSeller","amazonPrime","title","thumbnail"
2,14,112,"B07GR181KT",false,220,"INR",0,0,0,14596,4.3,"https://www.amazon.in/dp/B07GR181KT","62762.80",false,false,false,false,"Vedaka Popular Whole Almonds, 200g","https://m.media-amazon.com/images/I/91E1QMP+9GL._AC_UL320_.jpg"
2,15,113,"B08B56X4MK",true,265,"INR",430,165,38.37,7406,4.1,"https://www.amazon.in/dp/B08B56X4MK","30364.60",false,false,false,false,"Saffola Honey, 100% Pure NMR Tested Honey, 1.2KG (1KG +200G)","https://m.media-amazon.com/images/I/61YXINGOkhS._AC_UL320_.jpg"
2,16,114,"B01H5L5CL8",false,84,"INR",0,0,0,2497,4.5,"https://www.amazon.in/dp/B01H5L5CL8","11236.50",false,false,false,false,"Everest Kasuri Methi, 100g","https://m.media-amazon.com/images/I/A1oEpGd30vL._AC_UL320_.jpg"
2,17,115,"B07JGV83TD",true,145,"INR",150,5,3.33,5955,4.2,"https://www.amazon.in/dp/B07JGV83TD","25011.00",false,false,false,false,"Sanifresh Ultrashine Toilet Cleaner -1.5X Extra Strong Extra Clean -500 ML( Buy 2 Get 1 free)","https://m.media-amazon.com/images/I/71vwas3qA9L._AC_UL320_.jpg"
2,19,117,"B01I17U9ZO",true,122.8,"INR",140,17.2,12.29,5500,4.6,"https://www.amazon.in/dp/B01I17U9ZO","25300.00",false,false,false,false,"Sunfeast Dark Fantasy Cookies - Choco Fills, 300g","https://m.media-amazon.com/images/I/81rt1QmhZIL._AC_UL320_.jpg"
2,20,118,"B07R8G65MJ",true,119,"INR",165,46,27.88,640,4.2,"https://www.amazon.in/dp/B07R8G65MJ","2688.00",false,false,false,false,"Amazon Brand - Solimo Glycerine Bathing Bar (Pack of 3), 3 x 125g","https://m.media-amazon.com/images/I/71CtQihn5QL._AC_UL320_.jpg"
2,21,119,"B00NWFYLUA",true,281,"INR",362,81,22.38,26695,4.5,"https://www.amazon.in/dp/B00NWFYLUA","120127.50",false,false,true,false,"Lizol Disinfectant Surface & Floor Cleaner Liquid, Jasmine - 2 L | Kills 99.9% Germs","https://m.media-amazon.com/images/I/61mQmzaV8fL._AC_UL320_.jpg"
2,22,120,"B07M6YJTG5",false,45,"INR",0,0,0,161,4.5,"https://www.amazon.in/dp/B07M6YJTG5","724.50",false,false,false,false,"Aashirvaad Nature's Super Foods Ragi Flour Pouch, 500 g","https://m.media-amazon.com/images/I/91SRaxFlqrL._AC_UL320_.jpg"
2,23,121,"B01GCF0XEY",false,270,"INR",0,0,0,9038,4.4,"https://www.amazon.in/dp/B01GCF0XEY","39767.20",false,false,false,false,"Madhur Pure Sugar, 5kg Bag","https://m.media-amazon.com/images/I/51iXOTulwrL._AC_UL320_.jpg"
2,24,122,"B07Z9L282G",false,190,"INR",0,0,0,432,4.2,"https://www.amazon.in/dp/B07Z9L282G","1814.40",false,false,false,false,"Nestle Koko Krunch Breakfast Cereal - Strawberry Flavour Burst, 250 g Pouch","https://m.media-amazon.com/images/I/71ILrqST1OL._AC_UL320_.jpg"
2,25,123,"B01N6N4X9O",true,108,"INR",165,57,34.55,10101,4.4,"https://www.amazon.in/dp/B01N6N4X9O","44444.40",false,false,false,false,"Catch Turmeric Powder, 500g","https://m.media-amazon.com/images/I/61CgyeiGHrL._AC_UL320_.jpg"
2,26,124,"B071FB2ZVT",true,222,"INR",261,39,14.94,9255,4.4,"https://www.amazon.in/dp/B071FB2ZVT","40722.00",false,false,false,false,"Parachute Coconut Oil - 600 ml (Bottle)","https://m.media-amazon.com/images/I/61dUCXFgN3L._AC_UL320_.jpg"
2,27,125,"B07ZKPZ5M9",true,350,"INR",770,420,54.55,7302,4.2,"https://www.amazon.in/dp/B07ZKPZ5M9","30668.40",false,false,false,true,"Amazon Brand - Presto! Disinfectant Surface/Floor Cleaner - 5 L (Floral), Pack of 1","https://m.media-amazon.com/images/I/817tVD0fJLL._AC_UL320_.jpg"
2,28,126,"B08F7PH1KT",true,242,"INR",450,208,46.22,1142,4.2,"https://www.amazon.in/dp/B08F7PH1KT","4796.40",false,false,false,false,"UpCrop Premium W320 Cashew Bag, 200 g","https://m.media-amazon.com/images/I/51x4HdhuYUL._AC_UL320_.jpg"
2,29,127,"B0846J4WL5",true,208,"INR",298,90,30.2,107,4,"https://www.amazon.in/dp/B0846J4WL5","428.00",false,false,false,false,"Amazon Brand - Solimo Home Air Freshener Spray, 300 ml - Rose Petal (Pack of 2)","https://m.media-amazon.com/images/I/61CQE4nfE0L._AC_UL320_.jpg"
2,30,128,"B07ZKP4R14",true,519,"INR",770,251,32.6,7540,4.4,"https://www.amazon.in/dp/B07ZKP4R14","33176.00",false,false,false,true,"Amazon Brand - Presto! Dishwash Gel - 5 L (Lemon)","https://m.media-amazon.com/images/I/717ZF6moV2L._AC_UL320_.jpg"
2,32,130,"B081QWXWPM",true,150,"INR",175,25,14.29,4404,4.3,"https://www.amazon.in/dp/B081QWXWPM","18937.20",false,false,false,false,"Amazon Brand - Vedaka Popular Moong Dal (Yellow), 1 kg","https://m.media-amazon.com/images/I/917K+FOPh2L._AC_UL320_.jpg"
2,35,133,"B01CJVVXRG",false,0,"INR",0,0,0,12124,4.4,"https://www.amazon.in/dp/B01CJVVXRG","53345.60",false,false,false,false,"Surf Excel Detergent Bar - 800 g (Pack of 4 x 200 g)","https://m.media-amazon.com/images/I/610JLBJW7eL._AC_UL320_.jpg"
2,37,135,"B07WW1289H",true,205,"INR",285,80,28.07,5345,4.5,"https://www.amazon.in/dp/B07WW1289H","24052.50",false,false,false,false,"Vaseline Intensive Care Deep Restore Body Lotion, Long Lasting Moisturisation For Healthy, Glowing Skin, 400 ml","https://m.media-amazon.com/images/I/51WWDSRmePL._AC_UL320_.jpg"
2,38,136,"B097TZ4KL7",true,71,"INR",85,14,16.47,3,3.5,"https://www.amazon.in/dp/B097TZ4KL7","10.50",false,false,false,false,"Nutralite Cheesy Garlic Mayo Eggless Mayonnaise - 275gm+5gm, Jar","https://m.media-amazon.com/images/I/51UzN0154+L._AC_UL320_.jpg"
2,40,138,"B079NSRBR9",true,75,"INR",90,15,16.67,4297,4.3,"https://www.amazon.in/dp/B079NSRBR9","18477.10",false,false,false,false,"Amazon Brand - Vedaka Popular Black Urad Split / Chilka, 500g","https://m.media-amazon.com/images/I/911NaEvPbvL._AC_UL320_.jpg"
2,41,139,"B07232PYHP",true,46,"INR",65,19,29.23,8175,4.4,"https://www.amazon.in/dp/B07232PYHP","35970.00",false,false,false,false,"Trust Classic Sulphur Less Sugar, 1kg","https://m.media-amazon.com/images/I/818ivssh6-L._AC_UL320_.jpg"
2,42,140,"B07ZYZBVGK",true,223,"INR",315,92,29.21,22550,4.5,"https://www.amazon.in/dp/B07ZYZBVGK","101475.00",false,false,false,false,"Tata Tea Gold, 500g","https://m.media-amazon.com/images/I/51dE378i-zL._AC_UL320_.jpg"
2,43,141,"B084GLXBF6",true,400,"INR",623,223,35.79,7624,4.2,"https://www.amazon.in/dp/B084GLXBF6","32020.80",false,false,false,false,"Happilo 100% Natural Premium Californian Almonds 500g, Value Pack","https://m.media-amazon.com/images/I/713D1eLsaqL._AC_UL320_.jpg"
2,45,143,"B07JHQBL7L",true,90,"INR",120,30,25,325,3.5,"https://www.amazon.in/dp/B07JHQBL7L","1137.50",false,false,false,false,"Amazon Brand - Vedaka Dubar Rice, 1 kg","https://m.media-amazon.com/images/I/91cE9+lm2iL._AC_UL320_.jpg"
2,46,144,"B07NHKCR4J",true,289,"INR",375,86,22.93,5350,4.2,"https://www.amazon.in/dp/B07NHKCR4J","22470.00",false,false,false,false,"Nature Fresh Sampoorna Chakki Atta, 10kg","https://m.media-amazon.com/images/I/71Ke1T0gzlL._AC_UL320_.jpg"
2,47,145,"B07KWB99MD",true,119,"INR",149,30,20.13,490,3.8,"https://www.amazon.in/dp/B07KWB99MD","1862.00",false,false,false,false,"Amazon Brand - Solimo Air Freshener Spray - Lavender Mist, 300ml","https://m.media-amazon.com/images/I/61+7V9b9dmL._AC_UL320_.jpg"
3,11,147,"B00DRDZ8S6",false,149,"INR",0,0,0,3559,4.5,"https://www.amazon.in/dp/B00DRDZ8S6","16015.50",false,false,false,false,"Dettol Liquid Handwash Refill Bottle - Skincare Moisturizing Hand Wash , 900 ml | Antibacterial Formula | 10x Better Germ ...","https://m.media-amazon.com/images/I/51XKkWKGlUS._AC_UL320_.jpg"
3,13,149,"B089614Q21",true,62,"INR",125,63,50.4,6359,4.1,"https://www.amazon.in/dp/B089614Q21","26071.90",false,false,false,false,"Unibic Cookies -Milk Cookies, 500g","https://m.media-amazon.com/images/I/617BR7E8ZGL._AC_UL320_.jpg"
3,14,150,"B08M1FJT2L",true,55,"INR",80,25,31.25,606,4.1,"https://www.amazon.in/dp/B08M1FJT2L","2484.60",false,false,false,false,"Amazon Brand - Vedaka Compounded Hing, 50g","https://m.media-amazon.com/images/I/61Jol6+mC8S._AC_UL320_.jpg"
3,15,151,"B01HBFXGO8",false,135,"INR",0,0,0,5481,4.5,"https://www.amazon.in/dp/B01HBFXGO8","24664.50",false,false,false,false,"Tata Sampann Masoor Dal Split, 1kg","https://m.media-amazon.com/images/I/71A9pD08VOL._AC_UL320_.jpg"
3,16,152,"B08CPF69HF",true,278,"INR",319,41,12.85,3652,4.5,"https://www.amazon.in/dp/B08CPF69HF","16434.00",false,false,false,false,"Lizol Disinfectant Surface & Floor Cleaner Liquid Refill Pack, Citrus - 1800 ml | Kills 99.9% Germs","https://m.media-amazon.com/images/I/61-0kLu4QBL._AC_UL320_.jpg"
3,17,153,"B0744LWY97",true,239,"INR",295,56,18.98,19023,4.5,"https://www.amazon.in/dp/B0744LWY97","85603.50",false,false,false,false,"Aashirvaad Select Premium Sharbati Atta, 5kg","https://m.media-amazon.com/images/I/81l7thl5AQL._AC_UL320_.jpg"
3,18,154,"B08NKYQK4B",true,176,"INR",220,44,20,355,4.2,"https://www.amazon.in/dp/B08NKYQK4B","1491.00",false,false,false,false,"Aashirvaad Instant Mix Gulab Jamun, 500g Pack, Easy to Make Soft & Delicious 35 Gulab Jamuns in Just 3 Steps","https://m.media-amazon.com/images/I/81WMe6uLBKL._AC_UL320_.jpg"
3,19,155,"B079NNMTW4",true,140,"INR",175,35,20,1932,4.3,"https://www.amazon.in/dp/B079NNMTW4","8307.60",false,false,false,false,"Amazon Brand - Vedaka Premium Green Moong Split / Chilka, 1 kg","https://m.media-amazon.com/images/I/81Nh0t8yRFL._AC_UL320_.jpg"
3,20,156,"B07TFJ255F",true,285,"INR",368,83,22.55,16778,4.4,"https://www.amazon.in/dp/B07TFJ255F","73823.20",false,false,false,false,"Shalimar Premium OXO - Biodegradable Garbage Bags (Large) Size 60 cm x 81 cm 4 Rolls (60 Bags) (Black Colour)","https://m.media-amazon.com/images/I/71POPTMcKEL._AC_UL320_.jpg"
3,22,158,"B071R3KG19",false,163,"INR",0,0,0,1694,4.3,"https://www.amazon.in/dp/B071R3KG19","7284.20",false,false,false,false,"Fortune Soyabean Oil, 1L Pouch","https://m.media-amazon.com/images/I/51GyUUKe-0L._AC_UL320_.jpg"
3,23,159,"B01CHUSSAO",true,66,"INR",70,4,5.71,10200,4.5,"https://www.amazon.in/dp/B01CHUSSAO","45900.00",false,false,false,false,"Parle G Original Glucose Biscuit, 800g","https://m.media-amazon.com/images/I/91eC2O5IN5L._AC_UL320_.jpg"
3,24,160,"B07ZKQ8HXS",true,399,"INR",770,371,48.18,7302,4.2,"https://www.amazon.in/dp/B07ZKQ8HXS","30668.40",false,false,false,false,"Amazon Brand - Presto! Disinfectant Surface/Floor Cleaner - 5 L (Citrus), Pack of 1","https://m.media-amazon.com/images/I/71VLmQUevAL._AC_UL320_.jpg"
3,25,161,"B08BXLY6VP",true,168,"INR",210,42,20,48,4.2,"https://www.amazon.in/dp/B08BXLY6VP","201.60",false,false,false,false,"Sofit SOYA Milk Vanilla, 200ml (Pack of 6)","https://m.media-amazon.com/images/I/51q0jnZB4pL._AC_UL320_.jpg"
3,26,162,"B09B2JYR4B",true,981,"INR",994,13,1.31,30,4.3,"https://www.amazon.in/dp/B09B2JYR4B","129.00",false,false,false,false,"Fortune Kachi Ghani Mustard Oil, 5L and Sugar 1 kg","https://m.media-amazon.com/images/I/81YVCmYhoZL._AC_UL320_.jpg"
3,27,163,"B00GM1WF22",true,26,"INR",30,4,13.33,2865,4.5,"https://www.amazon.in/dp/B00GM1WF22","12892.50",false,false,false,false,"Sunfeast Dark Fantasy Choco Fills, 75g","https://m.media-amazon.com/images/I/81wGaotfk+L._AC_UL320_.jpg"
3,28,164,"B07WFPLFPV",true,44,"INR",45,1,2.22,6115,4.5,"https://www.amazon.in/dp/B07WFPLFPV","27517.50",false,false,false,false,"Vim Dishwash Bar - 600 g (Super Saver Pack 3 x 200g)","https://m.media-amazon.com/images/I/612JAc-iJyL._AC_UL320_.jpg"
3,29,165,"B09BNYJL2N",true,110,"INR",147,37,25.17,1,5,"https://www.amazon.in/dp/B09BNYJL2N","5.00",false,false,false,false,"Quaker with Flavor Mix - 200 gm Pack of 3 | Nutritious Breakfast Cereals | Masala Oats | Ready to Cook","https://m.media-amazon.com/images/I/71MEMjvllxL._AC_UL320_.jpg"
3,31,167,"B091Q72L8Y",true,58,"INR",60,2,3.33,3,5,"https://www.amazon.in/dp/B091Q72L8Y","15.00",false,false,false,false,"Parry's Pure Refined Sugar, 1kg","https://m.media-amazon.com/images/I/514G+vVQnhS._AC_UL320_.jpg"
3,32,168,"B01CJVWIPC",false,180,"INR",0,0,0,5884,4.5,"https://www.amazon.in/dp/B01CJVWIPC","26478.00",false,false,false,false,"Surf Excel Quick Wash Detergent Powder 1 kg","https://m.media-amazon.com/images/I/61eDCs7NTEL._AC_UL320_.jpg"
3,33,169,"B01NBBS66K",true,84,"INR",125,41,32.8,3512,4.3,"https://www.amazon.in/dp/B01NBBS66K","15101.60",false,false,false,false,"Godrej No.1 Bathing Soap Kesar & Milk Cream, 150g (Pack of 4)","https://m.media-amazon.com/images/I/61RJQF9UIQL._AC_UL320_.jpg"
3,35,171,"B089W7YKP9",false,99,"INR",0,0,0,296,4.1,"https://www.amazon.in/dp/B089W7YKP9","1213.60",false,false,false,false,"SaaFoo Veggies & Fruits Wash, 500ml","https://m.media-amazon.com/images/I/71GxVgkWZ9L._AC_UL320_.jpg"
3,36,172,"B09CPQM1T2",true,92,"INR",130,38,29.23,11,4.8,"https://www.amazon.in/dp/B09CPQM1T2","52.80",false,false,false,false,"Trust Classic Sulphurless Sugar 2Kg","https://m.media-amazon.com/images/I/61jxXFwF3AS._AC_UL320_.jpg"
3,37,173,"B082347L6V",false,0,"INR",0,0,0,1130,4.3,"https://www.amazon.in/dp/B082347L6V","4859.00",false,false,false,false,"Amazon Brand - Presto! Oxo-Biodegradable Garbage Bags, Small - 30 bags/roll (Pack of 6)","https://m.media-amazon.com/images/I/71vxvDPBpPL._AC_UL320_.jpg"
3,39,175,"B06W2MZP4D",true,194,"INR",209,15,7.18,9370,4.5,"https://www.amazon.in/dp/B06W2MZP4D","42165.00",false,false,false,false,"Pears Soft & Fresh Bathing Bar Soap with 98% Pure Glycerine & Mint Extracts For Fresh Glow 125g (Pack of 4)","https://m.media-amazon.com/images/I/51EspAFAcQL._AC_UL320_.jpg"
3,40,176,"B078VGGKG8",true,102,"INR",105,3,2.86,13494,4.5,"https://www.amazon.in/dp/B078VGGKG8","60723.00",false,false,false,false,"Dettol Original Germ Protection Bathing Soap bar, 75gm (Pack of 4)","https://m.media-amazon.com/images/I/61gqlEKcIXS._AC_UL320_.jpg"
3,41,177,"B09CWSPG7M",true,49,"INR",60,11,18.33,5,4.8,"https://www.amazon.in/dp/B09CWSPG7M","24.00",false,false,false,true,"Smith & Jones Peri peri Masala (Pack of 6) 72g","https://m.media-amazon.com/images/I/41kD2amBgDL._AC_UL320_.jpg"
3,43,179,"B01N456392",true,84,"INR",159,75,47.17,9099,4.3,"https://www.amazon.in/dp/B01N456392","39125.70",false,false,false,false,"Godrej No.1 Bathing Soap - Sandal & Turmeric, 150g (Pack of 4)","https://m.media-amazon.com/images/I/710lOL-ocVL._AC_UL320_.jpg"
3,45,181,"B07XQN3V9Y",true,82,"INR",165,83,50.3,10065,4.2,"https://www.amazon.in/dp/B07XQN3V9Y","42273.00",false,false,false,false,"Unibic Fruit & Nut Cookies, 500 g","https://m.media-amazon.com/images/I/61A6iupmZqL._AC_UL320_.jpg"
3,46,182,"B07BGC61TC",true,112,"INR",140,28,20,615,4.5,"https://www.amazon.in/dp/B07BGC61TC","2767.50",false,false,false,false,"Tata Sampann Organic Moong Dal, 500g","https://m.media-amazon.com/images/I/612SQLGtjmL._AC_UL320_.jpg"
3,47,183,"B079NB81QL",false,85,"INR",0,0,0,4624,4.3,"https://www.amazon.in/dp/B079NB81QL","19883.20",false,false,false,false,"Amazon Brand - Vedaka Popular Green Moong Split / Chilka, 500g","https://m.media-amazon.com/images/I/91nH1bJtYTL._AC_UL320_.jpg"
3,48,184,"B07TRN5RBP",true,45,"INR",65,20,30.77,10800,4.4,"https://www.amazon.in/dp/B07TRN5RBP","47520.00",false,false,false,false,"Dhampure White Crystal Sugar, 1kg","https://m.media-amazon.com/images/I/51M+Id66imL._AC_UL320_.jpg"
4,11,185,"B08RTCFCKR",true,49,"INR",66,17,25.76,68,4,"https://www.amazon.in/dp/B08RTCFCKR","272.00",false,false,false,false,"Keya Tawa Pav Bhaji Masala | 100% Pure and Natural |Monocarton|100 Gm","https://m.media-amazon.com/images/I/61xjz6qaOQL._AC_UL320_.jpg"
4,12,186,"B07HTDRYCY",true,59,"INR",170,111,65.29,3712,4.2,"https://www.amazon.in/dp/B07HTDRYCY","15590.40",false,false,false,false,"Amazon Brand - Vedaka Thick Poha, 1kg","https://m.media-amazon.com/images/I/91FOlFkT2XL._AC_UL320_.jpg"
4,14,188,"B07H6NLQKB",true,240,"INR",300,60,20,2659,4.4,"https://www.amazon.in/dp/B07H6NLQKB","11699.60",false,false,false,false,"Santoor Sandalwood and Turmeric Bath Soap for Younger Looking and Glowing Skin, Combo Offer 125 g Pack of 8","https://m.media-amazon.com/images/I/71x6fCcQQPS._AC_UL320_.jpg"
4,15,189,"B07SD1J1BV",true,25,"INR",50,25,50,1779,4.1,"https://www.amazon.in/dp/B07SD1J1BV","7293.90",false,false,false,false,"Bingo! Mad Angle Very Peri Peri, 130g Pack, Corn-Based Spicy Crunchy Chips Perfect for Snacking","https://m.media-amazon.com/images/I/81mK1JX+2yL._AC_UL320_.jpg"
